date,route,day_of_week,month,price,promo_flag,bookings,revenue
2025-02-12,DXB-LHR,2,2,642.33,0,373,239589.56
2025-02-13,DXB-LHR,3,2,642.58,0,366,235184.21
2025-02-14,DXB-LHR,4,2,643.13,0,414,266253.88
2025-02-15,DXB-LHR,5,2,640.92,0,458,293540.29
2025-02-16,DXB-LHR,6,2,638.1,0,411,262257.9
2025-02-17,DXB-LHR,0,2,473.89,1,470,222728.44
2025-02-18,DXB-LHR,1,2,639.48,0,324,207190.6
2025-02-19,DXB-LHR,2,2,637.84,0,382,243654.5
2025-02-20,DXB-LHR,3,2,639.65,0,433,276969.19
2025-02-21,DXB-LHR,4,2,639.31,0,455,290887.26
2025-02-22,DXB-LHR,5,2,640.57,0,450,288256.73
2025-02-23,DXB-LHR,6,2,640.16,0,373,238780.5
2025-02-24,DXB-LHR,0,2,642.75,0,325,208892.22
2025-02-25,DXB-LHR,1,2,644.87,0,344,221835.92
2025-02-26,DXB-LHR,2,2,643.99,0,358,230549.7
2025-02-27,DXB-LHR,3,2,644.95,0,422,272167.95
2025-02-28,DXB-LHR,4,2,645.41,0,443,285918.55
2025-03-01,DXB-LHR,5,3,646.97,0,403,260727.91
2025-03-02,DXB-LHR,6,3,645.02,0,414,267039.16
2025-03-03,DXB-LHR,0,3,645.55,0,321,207223.15
2025-03-04,DXB-LHR,1,3,646.65,0,325,210160.68
2025-03-05,DXB-LHR,2,3,643.52,0,355,228448.75
2025-03-06,DXB-LHR,3,3,641.25,0,440,282150.92
2025-03-07,DXB-LHR,4,3,637.7,0,513,327142.42
2025-03-08,DXB-LHR,5,3,636.81,0,469,298665.62
2025-03-09,DXB-LHR,6,3,637.41,0,391,249225.46
2025-03-10,DXB-LHR,0,3,639.18,0,357,228185.86
2025-03-11,DXB-LHR,1,3,638.81,0,356,227415.14
2025-03-12,DXB-LHR,2,3,640.77,0,346,221706.75
2025-03-13,DXB-LHR,3,3,638.22,0,438,279542.28
2025-03-14,DXB-LHR,4,3,635.2,0,442,280756.22
2025-03-15,DXB-LHR,5,3,634.64,0,469,297646.02
2025-03-16,DXB-LHR,6,3,634.75,0,414,262784.83
2025-03-17,DXB-LHR,0,3,634.23,0,358,227054.11
2025-03-18,DXB-LHR,1,3,630.66,0,362,228299.98
2025-03-19,DXB-LHR,2,3,630.07,0,347,218633.01
2025-03-20,DXB-LHR,3,3,627.65,0,390,244783.13
2025-03-21,DXB-LHR,4,3,628.2,0,413,259444.68
2025-03-22,DXB-LHR,5,3,628.29,0,474,297809.22
2025-03-23,DXB-LHR,6,3,626.43,0,424,265604.78
2025-03-24,DXB-LHR,0,3,625.2,0,366,228824.94
2025-03-25,DXB-LHR,1,3,623.17,0,385,239919.53
2025-03-26,DXB-LHR,2,3,622.63,0,366,227881.79
2025-03-27,DXB-LHR,3,3,623.62,0,425,265037.39
2025-03-28,DXB-LHR,4,3,621.7,0,420,261113.26
2025-03-29,DXB-LHR,5,3,622.02,0,458,284883.5
2025-03-30,DXB-LHR,6,3,620.79,0,428,265696.3
2025-03-31,DXB-LHR,0,3,488.56,1,493,240859.68
2025-04-01,DXB-LHR,1,4,618.57,0,348,215263.59
2025-04-02,DXB-LHR,2,4,616.59,0,370,228139.63
2025-04-03,DXB-LHR,3,4,615.34,0,378,232598.09
2025-04-04,DXB-LHR,4,4,613.12,0,448,274678.03
2025-04-05,DXB-LHR,5,4,615.65,0,501,308440.2
2025-04-06,DXB-LHR,6,4,615.29,0,431,265188.39
2025-04-07,DXB-LHR,0,4,613.82,0,378,232025.43
2025-04-08,DXB-LHR,1,4,613.73,0,360,220944.6
2025-04-09,DXB-LHR,2,4,613.16,0,376,230548.01
2025-04-10,DXB-LHR,3,4,612.42,0,404,247419.39
2025-04-11,DXB-LHR,4,4,477.63,1,631,301386.67
2025-04-12,DXB-LHR,5,4,613.68,0,493,302545.73
2025-04-13,DXB-LHR,6,4,612.49,0,434,265821.75
2025-04-14,DXB-LHR,0,4,611.24,0,359,219434.13
2025-04-15,DXB-LHR,1,4,610.44,0,317,193508.22
2025-04-16,DXB-LHR,2,4,606.6,0,408,247491.89
2025-04-17,DXB-LHR,3,4,603.94,0,418,252448.09
2025-04-18,DXB-LHR,4,4,605.61,0,446,270103.91
2025-04-19,DXB-LHR,5,4,607.71,0,510,309930.0
2025-04-20,DXB-LHR,6,4,606.96,0,419,254316.18
2025-04-21,DXB-LHR,0,4,607.46,0,400,242982.21
2025-04-22,DXB-LHR,1,4,500.27,1,473,236628.83
2025-04-23,DXB-LHR,2,4,611.81,0,398,243501.31
2025-04-24,DXB-LHR,3,4,613.13,0,392,240347.96
2025-04-25,DXB-LHR,4,4,488.43,1,645,315039.74
2025-04-26,DXB-LHR,5,4,610.8,0,499,304788.83
2025-04-27,DXB-LHR,6,4,608.04,0,424,257809.25
2025-04-28,DXB-LHR,0,4,608.0,0,384,233472.17
2025-04-29,DXB-LHR,1,4,606.52,0,334,202579.0
2025-04-30,DXB-LHR,2,4,604.05,0,402,242828.96
2025-05-01,DXB-LHR,3,5,453.17,1,566,256493.12
2025-05-02,DXB-LHR,4,5,600.79,0,446,267953.99
2025-05-03,DXB-LHR,5,5,603.0,0,459,276775.47
2025-05-04,DXB-LHR,6,5,603.99,0,472,285085.62
2025-05-05,DXB-LHR,0,5,515.8,1,445,229529.4
2025-05-06,DXB-LHR,1,5,605.57,0,415,251309.69
2025-05-07,DXB-LHR,2,5,605.37,0,385,233066.82
2025-05-08,DXB-LHR,3,5,603.77,0,401,242110.54
2025-05-09,DXB-LHR,4,5,605.75,0,456,276220.09
2025-05-10,DXB-LHR,5,5,606.25,0,549,332832.41
2025-05-11,DXB-LHR,6,5,604.4,0,446,269561.48
2025-05-12,DXB-LHR,0,5,603.82,0,383,231262.26
2025-05-13,DXB-LHR,1,5,602.21,0,393,236670.01
2025-05-14,DXB-LHR,2,5,422.15,1,621,262156.99
2025-05-15,DXB-LHR,3,5,600.96,0,489,293868.87
2025-05-16,DXB-LHR,4,5,603.54,0,544,328327.8
2025-05-17,DXB-LHR,5,5,601.17,0,515,309602.84
2025-05-18,DXB-LHR,6,5,601.74,0,425,255741.02
2025-05-19,DXB-LHR,0,5,600.5,0,397,238398.54
2025-05-20,DXB-LHR,1,5,599.51,0,406,243399.36
2025-05-21,DXB-LHR,2,5,598.36,0,396,236949.61
2025-05-22,DXB-LHR,3,5,596.81,0,445,265578.65
2025-05-23,DXB-LHR,4,5,596.63,0,529,315615.71
2025-05-24,DXB-LHR,5,5,595.13,0,543,323157.2
2025-05-25,DXB-LHR,6,5,595.29,0,479,285146.3
2025-05-26,DXB-LHR,0,5,594.98,0,402,239181.97
2025-05-27,DXB-LHR,1,5,594.39,0,408,242509.51
2025-05-28,DXB-LHR,2,5,592.79,0,411,243638.02
2025-05-29,DXB-LHR,3,5,591.7,0,514,304134.15
2025-05-30,DXB-LHR,4,5,592.61,0,569,337195.37
2025-05-31,DXB-LHR,5,5,593.14,0,499,295978.21
2025-06-01,DXB-LHR,6,6,591.46,0,466,275620.98
2025-06-02,DXB-LHR,0,6,450.9,1,533,240330.29
2025-06-03,DXB-LHR,1,6,592.32,0,409,242258.81
2025-06-04,DXB-LHR,2,6,589.61,0,446,262967.48
2025-06-05,DXB-LHR,3,6,590.23,0,459,270915.51
2025-06-06,DXB-LHR,4,6,589.04,0,523,308068.87
2025-06-07,DXB-LHR,5,6,589.71,0,544,320801.04
2025-06-08,DXB-LHR,6,6,588.38,0,516,303602.65
2025-06-09,DXB-LHR,0,6,585.49,0,452,264640.79
2025-06-10,DXB-LHR,1,6,582.87,0,425,247719.74
2025-06-11,DXB-LHR,2,6,582.77,0,471,274484.3
2025-06-12,DXB-LHR,3,6,582.99,0,505,294410.04
2025-06-13,DXB-LHR,4,6,464.9,1,724,336589.2
2025-06-14,DXB-LHR,5,6,582.27,0,662,385460.92
2025-06-15,DXB-LHR,6,6,579.62,0,573,332121.84
2025-06-16,DXB-LHR,0,6,579.37,0,430,249128.58
2025-06-17,DXB-LHR,1,6,577.41,0,482,278309.32
2025-06-18,DXB-LHR,2,6,576.28,0,506,291600.11
2025-06-19,DXB-LHR,3,6,576.22,0,503,289837.44
2025-06-20,DXB-LHR,4,6,574.79,0,625,359245.63
2025-06-21,DXB-LHR,5,6,574.09,0,681,390952.97
2025-06-22,DXB-LHR,6,6,575.47,0,509,292914.66
2025-06-23,DXB-LHR,0,6,574.48,0,454,260816.06
2025-06-24,DXB-LHR,1,6,575.62,0,499,287235.31
2025-06-25,DXB-LHR,2,6,573.82,0,502,288055.3
2025-06-26,DXB-LHR,3,6,574.5,0,570,327466.42
2025-06-27,DXB-LHR,4,6,576.56,0,616,355162.02
2025-06-28,DXB-LHR,5,6,572.76,0,650,372291.12
2025-06-29,DXB-LHR,6,6,571.47,0,514,293733.51
2025-06-30,DXB-LHR,0,6,572.24,0,520,297565.72
2025-07-01,DXB-LHR,1,7,404.12,1,752,303901.52
2025-07-02,DXB-LHR,2,7,572.33,0,494,282729.88
2025-07-03,DXB-LHR,3,7,571.35,0,560,319953.37
2025-07-04,DXB-LHR,4,7,571.4,0,559,319414.41
2025-07-05,DXB-LHR,5,7,571.1,0,663,378640.79
2025-07-06,DXB-LHR,6,7,572.79,0,581,332791.53
2025-07-07,DXB-LHR,0,7,573.11,0,490,280825.89
2025-07-08,DXB-LHR,1,7,573.57,0,514,294813.15
2025-07-09,DXB-LHR,2,7,572.9,0,493,282439.26
2025-07-10,DXB-LHR,3,7,572.12,0,583,333547.51
2025-07-11,DXB-LHR,4,7,477.98,1,706,337454.3
2025-07-12,DXB-LHR,5,7,571.99,0,643,367788.9
2025-07-13,DXB-LHR,6,7,571.33,0,558,318799.89
2025-07-14,DXB-LHR,0,7,571.73,0,500,285866.81
2025-07-15,DXB-LHR,1,7,574.82,0,469,269592.55
2025-07-16,DXB-LHR,2,7,576.11,0,496,285752.0
2025-07-17,DXB-LHR,3,7,575.61,0,586,337307.69
2025-07-18,DXB-LHR,4,7,577.4,0,593,342400.12
2025-07-19,DXB-LHR,5,7,576.79,0,574,331075.55
2025-07-20,DXB-LHR,6,7,411.64,1,889,365946.93
2025-07-21,DXB-LHR,0,7,572.22,0,531,303849.88
2025-07-22,DXB-LHR,1,7,569.42,0,444,252824.65
2025-07-23,DXB-LHR,2,7,568.91,0,523,297540.57
2025-07-24,DXB-LHR,3,7,568.96,0,543,308943.63
2025-07-25,DXB-LHR,4,7,571.49,0,619,353754.94
2025-07-26,DXB-LHR,5,7,572.01,0,645,368947.59
2025-07-27,DXB-LHR,6,7,571.71,0,546,312156.26
2025-07-28,DXB-LHR,0,7,573.0,0,461,264150.7
2025-07-29,DXB-LHR,1,7,569.72,0,455,259222.12
2025-07-30,DXB-LHR,2,7,570.12,0,467,266244.88
2025-07-31,DXB-LHR,3,7,400.4,1,772,309105.42
2025-08-01,DXB-LHR,4,8,569.16,0,600,341495.83
2025-08-02,DXB-LHR,5,8,448.83,1,780,350090.45
2025-08-03,DXB-LHR,6,8,571.5,0,567,324043.24
2025-08-04,DXB-LHR,0,8,570.95,0,519,296322.78
2025-08-05,DXB-LHR,1,8,571.97,0,448,256242.89
2025-08-06,DXB-LHR,2,8,575.45,0,487,280245.76
2025-08-07,DXB-LHR,3,8,496.98,1,647,321547.61
2025-08-08,DXB-LHR,4,8,576.26,0,600,345758.94
2025-08-09,DXB-LHR,5,8,575.67,0,610,351156.13
2025-08-10,DXB-LHR,6,8,574.49,0,555,318839.39
2025-08-11,DXB-LHR,0,8,575.83,0,476,274094.94
2025-08-12,DXB-LHR,1,8,574.65,0,419,240777.85
2025-08-13,DXB-LHR,2,8,574.86,0,495,284557.6
2025-08-14,DXB-LHR,3,8,574.26,0,553,317565.47
2025-08-15,DXB-LHR,4,8,575.09,0,546,314001.55
2025-08-16,DXB-LHR,5,8,575.72,0,596,343126.63
2025-08-17,DXB-LHR,6,8,577.4,0,538,310639.82
2025-08-18,DXB-LHR,0,8,576.76,0,446,257235.89
2025-08-19,DXB-LHR,1,8,576.49,0,470,270950.93
2025-08-20,DXB-LHR,2,8,575.16,0,526,302535.02
2025-08-21,DXB-LHR,3,8,574.64,0,489,280997.98
2025-08-22,DXB-LHR,4,8,575.35,0,514,295730.46
2025-08-23,DXB-LHR,5,8,576.64,0,592,341369.73
2025-08-24,DXB-LHR,6,8,575.41,0,530,304967.63
2025-08-25,DXB-LHR,0,8,576.88,0,437,252094.45
2025-08-26,DXB-LHR,1,8,579.07,0,468,271006.19
2025-08-27,DXB-LHR,2,8,579.86,0,411,238323.26
2025-08-28,DXB-LHR,3,8,582.85,0,516,300750.68
2025-08-29,DXB-LHR,4,8,581.87,0,522,303734.45
2025-08-30,DXB-LHR,5,8,580.18,0,624,362033.14
2025-08-31,DXB-LHR,6,8,577.7,0,556,321200.66
2025-09-01,DXB-LHR,0,9,580.13,0,412,239014.85
2025-09-02,DXB-LHR,1,9,581.31,0,407,236592.73
2025-09-03,DXB-LHR,2,9,581.42,0,461,268036.46
2025-09-04,DXB-LHR,3,9,445.77,1,639,284845.08
2025-09-05,DXB-LHR,4,9,580.57,0,533,309441.24
2025-09-06,DXB-LHR,5,9,584.44,0,553,323197.98
2025-09-07,DXB-LHR,6,9,584.85,0,426,249147.71
2025-09-08,DXB-LHR,0,9,585.24,0,421,246384.84
2025-09-09,DXB-LHR,1,9,586.55,0,393,230513.83
2025-09-10,DXB-LHR,2,9,587.5,0,414,243224.25
2025-09-11,DXB-LHR,3,9,588.07,0,516,303441.86
2025-09-12,DXB-LHR,4,9,587.12,0,481,282402.58
2025-09-13,DXB-LHR,5,9,588.06,0,568,334019.49
2025-09-14,DXB-LHR,6,9,591.13,0,462,273101.72
2025-09-15,DXB-LHR,0,9,593.4,0,403,239138.26
2025-09-16,DXB-LHR,1,9,596.04,0,417,248547.32
2025-09-17,DXB-LHR,2,9,595.53,0,424,252502.89
2025-09-18,DXB-LHR,3,9,594.3,0,481,285858.79
2025-09-19,DXB-LHR,4,9,594.38,0,538,319774.31
2025-09-20,DXB-LHR,5,9,594.73,0,519,308663.44
2025-09-21,DXB-LHR,6,9,596.64,0,444,264908.19
2025-09-22,DXB-LHR,0,9,594.38,0,379,225268.81
2025-09-23,DXB-LHR,1,9,596.95,0,375,223856.42
2025-09-24,DXB-LHR,2,9,597.0,0,484,288946.36
2025-09-25,DXB-LHR,3,9,596.64,0,494,294741.79
2025-09-26,DXB-LHR,4,9,595.42,0,463,275677.6
2025-09-27,DXB-LHR,5,9,593.23,0,486,288308.96
2025-09-28,DXB-LHR,6,9,594.76,0,473,281322.18
2025-09-29,DXB-LHR,0,9,595.17,0,416,247592.23
2025-09-30,DXB-LHR,1,9,593.54,0,407,241572.64
2025-10-01,DXB-LHR,2,10,591.91,0,407,240908.01
2025-10-02,DXB-LHR,3,10,511.44,1,537,274642.43
2025-10-03,DXB-LHR,4,10,594.54,0,512,304405.35
2025-10-04,DXB-LHR,5,10,594.47,0,527,313287.24
2025-10-05,DXB-LHR,6,10,592.54,0,399,236424.45
2025-10-06,DXB-LHR,0,10,592.5,0,397,235223.18
2025-10-07,DXB-LHR,1,10,592.42,0,374,221566.6
2025-10-08,DXB-LHR,2,10,588.71,0,419,246671.06
2025-10-09,DXB-LHR,3,10,588.97,0,545,320989.1
2025-10-10,DXB-LHR,4,10,588.97,0,518,305084.63
2025-10-11,DXB-LHR,5,10,590.36,0,517,305214.21
2025-10-12,DXB-LHR,6,10,593.48,0,484,287243.71
2025-10-13,DXB-LHR,0,10,595.52,0,412,245354.66
2025-10-14,DXB-LHR,1,10,595.47,0,401,238784.89
2025-10-15,DXB-LHR,2,10,594.17,0,425,252523.52
2025-10-16,DXB-LHR,3,10,598.4,0,510,305181.78
2025-10-17,DXB-LHR,4,10,598.85,0,463,277267.75
2025-10-18,DXB-LHR,5,10,599.24,0,533,319395.23
2025-10-19,DXB-LHR,6,10,599.58,0,428,256618.93
2025-10-20,DXB-LHR,0,10,600.25,0,410,246102.46
2025-10-21,DXB-LHR,1,10,600.41,0,366,219750.94
2025-10-22,DXB-LHR,2,10,599.93,0,395,236974.0
2025-10-23,DXB-LHR,3,10,527.39,1,513,270551.34
2025-10-24,DXB-LHR,4,10,599.84,0,525,314915.38
2025-10-25,DXB-LHR,5,10,599.42,0,547,327880.24
2025-10-26,DXB-LHR,6,10,598.74,0,420,251471.22
2025-10-27,DXB-LHR,0,10,599.3,0,399,239120.13
2025-10-28,DXB-LHR,1,10,599.32,0,372,222945.95
2025-10-29,DXB-LHR,2,10,601.98,0,374,225139.41
2025-10-30,DXB-LHR,3,10,514.27,1,530,272561.41
2025-10-31,DXB-LHR,4,10,600.45,0,487,292421.48
2025-11-01,DXB-LHR,5,11,480.91,1,758,364529.84
2025-11-02,DXB-LHR,6,11,600.04,0,466,279619.8
2025-11-03,DXB-LHR,0,11,599.95,0,365,218980.7
2025-11-04,DXB-LHR,1,11,599.81,0,376,225529.12
2025-11-05,DXB-LHR,2,11,598.12,0,433,258987.93
2025-11-06,DXB-LHR,3,11,597.38,0,514,307055.87
2025-11-07,DXB-LHR,4,11,596.15,0,454,270651.64
2025-11-08,DXB-LHR,5,11,599.21,0,462,276835.03
2025-11-09,DXB-LHR,6,11,601.05,0,506,304130.72
2025-11-10,DXB-LHR,0,11,603.39,0,407,245581.43
2025-11-11,DXB-LHR,1,11,604.92,0,368,222609.57
2025-11-12,DXB-LHR,2,11,603.67,0,420,253540.13
2025-11-13,DXB-LHR,3,11,603.33,0,383,231073.87
2025-11-14,DXB-LHR,4,11,604.51,0,498,301045.21
2025-11-15,DXB-LHR,5,11,603.13,0,532,320863.12
2025-11-16,DXB-LHR,6,11,432.69,1,696,301153.56
2025-11-17,DXB-LHR,0,11,604.74,0,376,227383.88
2025-11-18,DXB-LHR,1,11,604.64,0,395,238832.95
2025-11-19,DXB-LHR,2,11,606.17,0,388,235192.98
2025-11-20,DXB-LHR,3,11,607.3,0,466,283000.34
2025-11-21,DXB-LHR,4,11,607.22,0,477,289644.29
2025-11-22,DXB-LHR,5,11,609.43,0,513,312636.24
2025-11-23,DXB-LHR,6,11,608.28,0,436,265208.18
2025-11-24,DXB-LHR,0,11,609.67,0,422,257281.44
2025-11-25,DXB-LHR,1,11,611.04,0,419,256023.93
2025-11-26,DXB-LHR,2,11,611.05,0,412,251751.68
2025-11-27,DXB-LHR,3,11,612.02,0,470,287647.32
2025-11-28,DXB-LHR,4,11,610.62,0,473,288823.07
2025-11-29,DXB-LHR,5,11,612.49,0,532,325843.83
2025-11-30,DXB-LHR,6,11,612.7,0,475,291030.53
2025-12-01,DXB-LHR,0,12,612.4,0,486,297625.7
2025-12-02,DXB-LHR,1,12,614.46,0,385,236567.42
2025-12-03,DXB-LHR,2,12,613.89,0,472,289758.43
2025-12-04,DXB-LHR,3,12,612.27,0,519,317770.66
2025-12-05,DXB-LHR,4,12,610.43,0,551,336349.34
2025-12-06,DXB-LHR,5,12,611.84,0,627,383623.46
2025-12-07,DXB-LHR,6,12,610.42,0,512,312533.53
2025-12-08,DXB-LHR,0,12,613.55,0,450,276097.08
2025-12-09,DXB-LHR,1,12,610.93,0,434,265142.62
2025-12-10,DXB-LHR,2,12,613.98,0,488,299620.1
2025-12-11,DXB-LHR,3,12,614.8,0,544,334449.57
2025-12-12,DXB-LHR,4,12,615.16,0,541,332800.71
2025-12-13,DXB-LHR,5,12,614.85,0,543,333863.08
2025-12-14,DXB-LHR,6,12,615.96,0,511,314754.26
2025-12-15,DXB-LHR,0,12,451.19,1,610,275226.8
2025-12-16,DXB-LHR,1,12,618.58,0,443,274030.81
2025-12-17,DXB-LHR,2,12,619.27,0,500,309632.54
2025-12-18,DXB-LHR,3,12,620.01,0,507,314343.04
2025-12-19,DXB-LHR,4,12,619.98,0,570,353387.12
2025-12-20,DXB-LHR,5,12,620.41,0,599,371625.68
2025-12-21,DXB-LHR,6,12,621.39,0,548,340522.43
2025-12-22,DXB-LHR,0,12,619.35,0,397,245880.67
2025-12-23,DXB-LHR,1,12,617.85,0,433,267527.5
2025-12-24,DXB-LHR,2,12,619.48,0,473,293016.15
2025-12-25,DXB-LHR,3,12,620.27,0,558,346107.89
2025-12-26,DXB-LHR,4,12,620.51,0,551,341903.47
2025-12-27,DXB-LHR,5,12,621.07,0,524,325439.94
2025-12-28,DXB-LHR,6,12,622.12,0,533,331588.62
2025-12-29,DXB-LHR,0,12,621.84,0,431,268011.48
2025-12-30,DXB-LHR,1,12,621.2,0,406,252206.56
2024-01-01,DXB-SYD,0,1,1149.33,0,147,168951.06
2024-01-02,DXB-SYD,1,1,1150.64,0,147,169143.59
2024-01-03,DXB-SYD,2,1,1152.49,0,169,194771.39
2024-01-04,DXB-SYD,3,1,1154.73,0,191,220553.73
2024-01-05,DXB-SYD,4,1,1154.95,0,212,244849.02
2024-01-06,DXB-SYD,5,1,1156.33,0,211,243985.97
2024-01-07,DXB-SYD,6,1,1158.73,0,216,250286.26
2024-01-08,DXB-SYD,0,1,1161.44,0,161,186991.52
2024-01-09,DXB-SYD,1,1,1162.31,0,158,183644.38
2024-01-10,DXB-SYD,2,1,1162.93,0,159,184905.99
2024-01-11,DXB-SYD,3,1,1164.17,0,188,218864.48
2024-01-12,DXB-SYD,4,1,1163.4,0,212,246641.41
2024-01-13,DXB-SYD,5,1,1164.07,0,229,266571.21
2024-01-14,DXB-SYD,6,1,1166.14,0,169,197077.05
2024-01-15,DXB-SYD,0,1,1168.05,0,160,186888.26
2024-01-16,DXB-SYD,1,1,1168.6,0,163,190481.4
2024-01-17,DXB-SYD,2,1,1169.87,0,172,201218.41
2024-01-18,DXB-SYD,3,1,1169.59,0,186,217543.14
2024-01-19,DXB-SYD,4,1,1171.59,0,209,244862.35
2024-01-20,DXB-SYD,5,1,860.58,1,301,259033.21
2024-01-21,DXB-SYD,6,1,1172.95,0,202,236936.34
2024-01-22,DXB-SYD,0,1,1173.35,0,172,201816.89
2024-01-23,DXB-SYD,1,1,1174.2,0,146,171433.58
2024-01-24,DXB-SYD,2,1,1174.47,0,155,182043.21
2024-01-25,DXB-SYD,3,1,1176.4,0,173,203517.13
2024-01-26,DXB-SYD,4,1,1176.75,0,210,247116.47
2024-01-27,DXB-SYD,5,1,1180.07,0,194,228933.83
2024-01-28,DXB-SYD,6,1,1183.2,0,179,211793.55
2024-01-29,DXB-SYD,0,1,1182.8,0,165,195162.02
2024-01-30,DXB-SYD,1,1,1183.84,0,156,184678.43
2024-01-31,DXB-SYD,2,1,1183.79,0,166,196509.08
2024-02-01,DXB-SYD,3,2,1184.23,0,171,202502.86
2024-02-02,DXB-SYD,4,2,1188.16,0,207,245948.37
2024-02-03,DXB-SYD,5,2,1188.62,0,201,238912.3
2024-02-04,DXB-SYD,6,2,1190.08,0,178,211834.24
2024-02-05,DXB-SYD,0,2,1191.81,0,161,191881.56
2024-02-06,DXB-SYD,1,2,937.86,1,214,200701.42
2024-02-07,DXB-SYD,2,2,1190.86,0,163,194109.92
2024-02-08,DXB-SYD,3,2,1189.96,0,174,207053.26
2024-02-09,DXB-SYD,4,2,1189.54,0,196,233150.19
2024-02-10,DXB-SYD,5,2,961.62,1,275,264446.09
2024-02-11,DXB-SYD,6,2,1187.89,0,168,199566.32
2024-02-12,DXB-SYD,0,2,1191.88,0,155,184741.03
2024-02-13,DXB-SYD,1,2,1193.0,0,159,189686.71
2024-02-14,DXB-SYD,2,2,1191.77,0,150,178765.48
2024-02-15,DXB-SYD,3,2,1191.7,0,195,232381.28
2024-02-16,DXB-SYD,4,2,1191.9,0,215,256258.68
2024-02-17,DXB-SYD,5,2,1191.26,0,193,229913.51
2024-02-18,DXB-SYD,6,2,1193.44,0,197,235106.94
2024-02-19,DXB-SYD,0,2,1195.53,0,158,188894.17
2024-02-20,DXB-SYD,1,2,1194.68,0,160,191148.4
2024-02-21,DXB-SYD,2,2,1196.64,0,157,187872.46
2024-02-22,DXB-SYD,3,2,1199.8,0,191,229162.08
2024-02-23,DXB-SYD,4,2,1203.52,0,202,243111.73
2024-02-24,DXB-SYD,5,2,1208.69,0,195,235693.74
2024-02-25,DXB-SYD,6,2,1208.19,0,167,201768.41
2024-02-26,DXB-SYD,0,2,997.51,1,184,183541.64
2024-02-27,DXB-SYD,1,2,1213.61,0,155,188109.67
2024-02-28,DXB-SYD,2,2,1213.57,0,165,200239.46
2024-02-29,DXB-SYD,3,2,1038.58,1,227,235758.36
2024-03-01,DXB-SYD,4,3,1214.88,0,194,235686.65
2024-03-02,DXB-SYD,5,3,1216.32,0,189,229883.96
2024-03-03,DXB-SYD,6,3,1215.17,0,171,207794.47
2024-03-04,DXB-SYD,0,3,1215.65,0,167,203012.8
2024-03-05,DXB-SYD,1,3,1218.4,0,148,180323.37
2024-03-06,DXB-SYD,2,3,1219.14,0,160,195062.2
2024-03-07,DXB-SYD,3,3,906.71,1,244,221236.73
2024-03-08,DXB-SYD,4,3,1221.7,0,198,241896.2
2024-03-09,DXB-SYD,5,3,1224.26,0,196,239955.88
2024-03-10,DXB-SYD,6,3,1222.59,0,188,229846.59
2024-03-11,DXB-SYD,0,3,1224.27,0,162,198331.26
2024-03-12,DXB-SYD,1,3,1224.66,0,147,180025.39
2024-03-13,DXB-SYD,2,3,1225.71,0,157,192435.79
2024-03-14,DXB-SYD,3,3,1228.08,0,170,208774.32
2024-03-15,DXB-SYD,4,3,1227.08,0,177,217192.64
2024-03-16,DXB-SYD,5,3,1226.34,0,192,235456.82
2024-03-17,DXB-SYD,6,3,1224.21,0,179,219133.46
2024-03-18,DXB-SYD,0,3,1224.16,0,158,193416.59
2024-03-19,DXB-SYD,1,3,1226.92,0,153,187718.24
2024-03-20,DXB-SYD,2,3,1227.5,0,155,190261.92
2024-03-21,DXB-SYD,3,3,861.42,1,296,254980.17
2024-03-22,DXB-SYD,4,3,1226.26,0,195,239121.44
2024-03-23,DXB-SYD,5,3,1224.78,0,211,258428.09
2024-03-24,DXB-SYD,6,3,1223.83,0,159,194589.06
2024-03-25,DXB-SYD,0,3,1225.15,0,119,145792.77
2024-03-26,DXB-SYD,1,3,1055.15,1,188,198368.8
2024-03-27,DXB-SYD,2,3,1226.51,0,145,177844.39
2024-03-28,DXB-SYD,3,3,1227.13,0,175,214747.1
2024-03-29,DXB-SYD,4,3,1227.97,0,191,234542.15
2024-03-30,DXB-SYD,5,3,1228.26,0,222,272673.96
2024-03-31,DXB-SYD,6,3,1230.12,0,181,222652.5
2024-04-01,DXB-SYD,0,4,1232.0,0,156,192191.61
2024-04-02,DXB-SYD,1,4,1233.19,0,159,196077.7
2024-04-03,DXB-SYD,2,4,1047.67,1,200,209533.43
2024-04-04,DXB-SYD,3,4,1235.09,0,172,212435.72
2024-04-05,DXB-SYD,4,4,1236.58,0,205,253499.09
2024-04-06,DXB-SYD,5,4,1236.74,0,188,232507.99
2024-04-07,DXB-SYD,6,4,1237.41,0,180,222734.3
2024-04-08,DXB-SYD,0,4,1237.66,0,140,173272.38
2024-04-09,DXB-SYD,1,4,1237.63,0,153,189356.97
2024-04-10,DXB-SYD,2,4,1237.24,0,160,197958.55
2024-04-11,DXB-SYD,3,4,1238.58,0,194,240285.27
2024-04-12,DXB-SYD,4,4,1241.19,0,175,217207.42
2024-04-13,DXB-SYD,5,4,1243.57,0,194,241252.85
2024-04-14,DXB-SYD,6,4,1242.31,0,185,229827.35
2024-04-15,DXB-SYD,0,4,1244.86,0,158,196688.06
2024-04-16,DXB-SYD,1,4,1245.0,0,153,190484.25
2024-04-17,DXB-SYD,2,4,1246.5,0,149,185728.69
2024-04-18,DXB-SYD,3,4,941.95,1,245,230778.68
2024-04-19,DXB-SYD,4,4,1092.21,1,247,269776.38
2024-04-20,DXB-SYD,5,4,1247.6,0,201,250768.24
